Season,Player,Position,Age,Team,TeamID,Years of Service,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Wins,Losses,Salary,Injured,Injury_Periods,Total_Days_Injured,Injury_Risk,Salary Cap,Luxury Tax,1st Apron,BAE,Standard /Non-Taxpayer,Taxpayer,Team Room /Under Cap,Salary_Cap_Inflated,2nd Apron
2018-19,Ben Simmons,Guard-Forward,22.00,PHI,1610612755.00,2.00,79.00,79.00,2700.00,540.00,960.00,0.56,0.00,6.00,0.00,540.00,954.00,0.57,0.56,257.00,428.00,0.60,172.00,525.00,697.00,610.00,112.00,61.00,274.00,209.00,1337.00,20.00,0.58,6.90,20.00,13.70,34.20,2.00,1.80,19.30,22.10,4.60,3.60,8.20,0.15,2.20,1.30,3.60,3.80,51.00,31.00,6434520.00,True,2018-10-23 - 2018-10-24; 2019-03-25 - 2019-03-28; 2019-04-10 - 2019-04-12,6.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Billy Garrett,Guard-Forward,24.00,NYK,1610612752.00,0.00,4.00,0.00,63.00,11.00,27.00,0.41,0.00,8.00,0.00,11.00,19.00,0.58,0.41,4.00,4.00,1.00,0.00,3.00,3.00,7.00,1.00,1.00,2.00,3.00,26.00,9.80,0.45,0.00,5.10,2.50,18.00,0.80,1.30,6.50,20.90,0.00,0.00,0.00,-0.02,-3.90,-1.70,-5.50,-0.10,17.00,65.00,67370.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bismack Biyombo,Center,26.00,CHA,1610612766.00,7.00,54.00,32.00,782.00,89.00,156.00,0.57,0.00,0.00,,89.00,156.00,0.57,0.57,58.00,91.00,0.64,81.00,166.00,247.00,33.00,11.00,41.00,34.00,103.00,236.00,14.40,0.60,11.00,23.30,17.00,5.90,0.70,4.60,14.80,12.70,1.20,0.80,2.00,0.12,-2.40,0.00,-2.50,-0.10,39.00,43.00,17000000.00,True,2018-10-24 - 2018-12-02; 2018-11-26 - 2018-12-02; 2018-12-07 - 2018-12-09; 2018-12-14 - 2018-12-29; 2019-02-14 - 2019-02-22; 2019-03-08 - 2019-03-09,71.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Blake Griffin,Forward,30.00,DET,1610612765.00,9.00,75.00,75.00,2622.00,619.00,1341.00,0.46,189.00,522.00,0.36,430.00,819.00,0.53,0.53,414.00,550.00,0.75,100.00,465.00,565.00,402.00,52.00,28.00,253.00,199.00,1841.00,21.00,0.58,4.00,20.10,11.80,27.10,1.00,0.90,13.80,30.20,5.10,2.90,8.00,0.15,4.90,0.20,5.10,4.70,41.00,41.00,31873932.00,True,2019-01-10 - 2019-01-12; 2019-03-18 - 2019-03-21; 2019-04-01 - 2019-04-05; 2019-04-10 - 2019-04-20,19.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Boban Marjanovic,Center,30.00,LAC,1610612755.00,3.00,36.00,9.00,376.00,85.00,140.00,0.61,0.00,2.00,0.00,85.00,138.00,0.62,0.61,72.00,95.00,0.76,55.00,97.00,152.00,22.00,11.00,17.00,37.00,57.00,242.00,24.20,0.66,14.00,26.90,20.60,12.80,1.10,3.10,15.70,23.30,2.10,0.90,3.00,0.21,2.80,0.30,3.20,0.90,51.00,31.00,9490740.00,True,2019-02-28 - 2019-03-12,12.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bobby Portis,Forward,24.00,CHI,1610612764.00,3.00,22.00,6.00,531.00,122.00,271.00,0.45,27.00,72.00,0.38,95.00,199.00,0.48,0.50,39.00,50.00,0.78,46.00,115.00,161.00,29.00,11.00,8.00,29.00,61.00,310.00,16.10,0.53,9.00,24.90,16.80,8.80,1.30,1.30,9.90,24.60,0.50,1.10,1.60,0.06,-0.20,-2.30,-2.40,-0.10,32.00,50.00,2494346.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bogdan Bogdanovic,Guard,26.00,SAC,1610612758.00,4.00,70.00,17.00,1947.00,361.00,863.00,0.42,134.00,372.00,0.36,227.00,491.00,0.46,0.50,134.00,162.00,0.83,40.00,203.00,243.00,267.00,72.00,15.00,117.00,142.00,990.00,16.10,0.61,1.50,12.70,7.20,9.50,1.30,0.00,10.20,22.40,3.90,2.80,6.80,0.13,1.30,-0.60,0.70,1.70,39.00,43.00,9000000.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bojan Bogdanovic,Forward,30.00,IND,1610612754.00,7.00,81.00,81.00,2573.00,522.00,1051.00,0.50,164.00,386.00,0.42,358.00,665.00,0.54,0.57,246.00,305.00,0.81,33.00,300.00,333.00,161.00,69.00,1.00,134.00,138.00,1454.00,16.10,0.61,1.50,12.70,7.20,9.50,1.30,0.00,10.20,22.40,3.90,2.80,6.80,0.13,1.30,-0.60,0.70,1.70,48.00,34.00,10500000.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bonzie Colson,Forward,23.00,MIL,1610612749.00,0.00,8.00,2.00,98.00,13.00,39.00,0.33,5.00,21.00,0.24,8.00,18.00,0.44,0.40,8.00,9.00,0.89,8.00,22.00,30.00,3.00,5.00,1.00,3.00,3.00,39.00,12.90,0.45,8.80,21.50,15.50,4.00,2.40,0.90,6.50,19.60,0.00,0.20,0.20,0.08,-2.60,-0.80,-3.50,0.00,60.00,22.00,77250.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Brad Wanamaker,Guard,29.00,BOS,1610612738.00,0.00,36.00,0.00,343.00,50.00,105.00,0.48,16.00,39.00,0.41,34.00,66.00,0.52,0.55,24.00,28.00,0.86,3.00,38.00,41.00,56.00,12.00,2.00,19.00,34.00,140.00,14.40,0.60,0.90,11.80,6.40,22.50,1.70,0.50,13.90,17.20,0.60,0.40,0.90,0.13,-1.30,0.70,-0.70,0.10,49.00,33.00,838464.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bradley Beal,Guard,26.00,WAS,1610612764.00,6.00,82.00,82.00,3028.00,764.00,1609.00,0.47,209.00,596.00,0.35,555.00,1013.00,0.55,0.54,362.00,448.00,0.81,89.00,322.00,411.00,448.00,121.00,58.00,224.00,226.00,2099.00,20.80,0.58,3.10,11.70,7.40,24.10,1.90,1.60,11.00,28.40,5.90,1.70,7.60,0.12,3.80,-0.80,2.90,3.70,32.00,50.00,25434262.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Brandon Goodwin,Guard,23.00,DEN,1610612743.00,0.00,16.00,0.00,57.00,6.00,23.00,0.26,2.00,6.00,0.33,4.00,17.00,0.24,0.30,9.00,11.00,0.82,1.00,2.00,3.00,14.00,0.00,0.00,3.00,7.00,23.00,8.30,0.41,1.90,3.80,2.80,32.10,0.00,0.00,9.70,23.10,0.00,0.00,0.00,0.02,-4.70,-4.80,-9.50,-0.10,54.00,28.00,56845.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Brandon Ingram,Forward,21.00,LAL,1610612747.00,2.00,52.00,52.00,1761.00,362.00,729.00,0.50,31.00,94.00,0.33,331.00,635.00,0.52,0.52,195.00,289.00,0.67,41.00,226.00,267.00,154.00,28.00,31.00,129.00,149.00,950.00,13.40,0.56,2.50,13.00,7.80,12.90,0.70,1.40,13.10,23.20,0.60,1.40,2.00,0.06,-1.30,-0.70,-2.00,0.00,37.00,45.00,5757120.00,True,2018-12-07 - 2018-12-21; 2019-03-09 - 2021-04-09,776.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Brandon Knight,Guard,27.00,HOU,1610612739.00,7.00,12.00,0.00,118.00,11.00,47.00,0.23,5.00,32.00,0.16,6.00,15.00,0.40,0.29,9.00,11.00,0.82,1.00,8.00,9.00,9.00,2.00,0.00,5.00,14.00,36.00,8.90,0.48,1.40,7.70,4.40,14.40,1.40,0.20,9.80,18.10,-0.10,0.00,0.00,-0.00,-3.50,-2.00,-5.40,-0.60,19.00,63.00,14631250.00,True,2018-10-17 - 2018-12-13; 2018-12-29 - 2018-12-31; 2019-01-16 - 2019-01-21,64.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Brandon Sampson,Guard,22.00,CHI,1610612741.00,0.00,14.00,2.00,214.00,28.00,60.00,0.47,11.00,29.00,0.38,17.00,31.00,0.55,0.56,4.00,6.00,0.67,3.00,13.00,16.00,10.00,8.00,3.00,12.00,19.00,71.00,8.50,0.57,1.50,6.70,4.10,6.80,1.80,1.20,16.10,15.20,-0.10,0.10,0.00,0.01,-3.90,-0.90,-4.70,-0.10,22.00,60.00,77250.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Brook Lopez,Center,31.00,MIL,1610612749.00,10.00,81.00,81.00,2322.00,355.00,786.00,0.45,187.00,512.00,0.37,168.00,274.00,0.61,0.57,112.00,133.00,0.84,33.00,363.00,396.00,98.00,51.00,179.00,82.00,189.00,1009.00,14.60,0.60,1.50,15.00,8.70,5.70,1.00,6.50,8.90,16.70,2.30,4.30,6.70,0.14,0.40,1.80,2.20,2.40,60.00,22.00,3382000.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bruce Brown,Guard-Forward,22.00,DET,1610612765.00,0.00,74.00,56.00,1449.00,125.00,314.00,0.40,24.00,93.00,0.26,101.00,221.00,0.46,0.44,45.00,60.00,0.75,48.00,137.00,185.00,91.00,40.00,36.00,46.00,178.00,319.00,6.90,0.47,3.50,10.70,7.00,8.80,1.40,2.10,11.90,11.50,-0.10,1.60,1.50,0.05,-4.40,1.00,-3.30,-0.50,41.00,41.00,838464.00,True,2018-11-07 - 2018-11-09; 2019-03-10 - 2019-03-11,3.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bruno Caboclo,Forward,23.00,MEM,1610612763.00,4.00,34.00,19.00,800.00,96.00,225.00,0.43,48.00,130.00,0.37,48.00,95.00,0.51,0.53,42.00,50.00,0.84,42.00,116.00,158.00,50.00,14.00,33.00,38.00,81.00,282.00,12.40,0.57,5.80,16.50,11.10,9.40,0.90,3.90,13.30,15.90,0.60,0.90,1.50,0.09,-1.10,0.10,-1.10,0.20,33.00,49.00,705361.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Bryn Forbes,Guard,25.00,SAS,1610612759.00,2.00,82.00,81.00,2293.00,361.00,791.00,0.46,176.00,413.00,0.43,185.00,378.00,0.49,0.57,69.00,78.00,0.88,18.00,221.00,239.00,175.00,45.00,4.00,80.00,159.00,967.00,12.00,0.59,0.90,10.40,5.70,10.60,1.00,0.10,8.80,17.40,2.50,1.30,3.80,0.08,-0.30,-0.90,-1.20,0.50,48.00,34.00,3125000.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Buddy Hield,Guard,26.00,SAC,1610612758.00,2.00,82.00,82.00,2615.00,623.00,1360.00,0.46,278.00,651.00,0.43,345.00,709.00,0.49,0.56,171.00,193.00,0.89,106.00,306.00,412.00,205.00,58.00,33.00,146.00,202.00,1695.00,17.50,0.59,4.10,12.40,8.10,11.90,1.00,1.10,9.20,25.10,4.30,1.60,5.90,0.11,3.50,-1.40,2.10,2.70,39.00,43.00,3833760.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,CJ McCollum,Guard,27.00,POR,1610612757.00,5.00,70.00,70.00,2375.00,571.00,1243.00,0.46,167.00,445.00,0.38,404.00,798.00,0.51,0.53,159.00,192.00,0.83,62.00,220.00,282.00,207.00,55.00,28.00,106.00,172.00,1468.00,17.00,0.55,2.90,9.70,6.30,13.80,1.10,0.90,7.40,25.50,4.00,1.70,5.60,0.11,2.10,-1.00,1.00,1.80,53.00,29.00,25759766.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,CJ Miles,Guard,32.00,TOR,1610612763.00,13.00,40.00,1.00,562.00,70.00,206.00,0.34,43.00,137.00,0.31,27.00,69.00,0.39,0.44,35.00,44.00,0.80,12.00,56.00,68.00,22.00,18.00,10.00,21.00,62.00,218.00,,,,,,,,,,,,,,,,,,,33.00,49.00,8333333.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Caleb Swanigan,Forward,22.00,POR,1610612758.00,1.00,18.00,0.00,145.00,14.00,44.00,0.32,1.00,5.00,0.20,13.00,39.00,0.33,0.33,6.00,7.00,0.86,13.00,39.00,52.00,7.00,4.00,0.00,16.00,22.00,35.00,4.70,0.38,10.20,27.60,19.10,8.00,1.60,0.50,24.00,17.70,-0.50,0.20,-0.20,-0.06,-7.10,0.00,-7.20,-0.20,39.00,43.00,1740000.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Cam Reynolds,Forward,24.00,MIN,1610612750.00,0.00,19.00,0.00,259.00,33.00,78.00,0.42,21.00,51.00,0.41,12.00,27.00,0.44,0.56,8.00,9.00,0.89,4.00,27.00,31.00,13.00,6.00,2.00,5.00,26.00,95.00,10.40,0.58,1.60,11.30,6.40,6.80,1.10,0.70,5.70,14.10,0.30,0.10,0.40,0.08,-1.30,-1.20,-2.50,0.00,36.00,46.00,108953.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Cameron Payne,Guard,24.00,CHI,0.00,3.00,31.00,12.00,536.00,69.00,168.00,0.41,16.00,59.00,0.27,53.00,109.00,0.49,0.46,22.00,25.00,0.88,10.00,43.00,53.00,83.00,20.00,6.00,34.00,49.00,176.00,11.50,0.52,2.00,9.20,5.50,21.80,1.90,1.10,15.70,17.60,0.10,0.30,0.50,0.03,-2.30,-0.70,-3.00,-0.20,,,3440356.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Caris LeVert,Guard,24.00,BKN,1610612751.00,2.00,40.00,25.00,1063.00,207.00,483.00,0.43,48.00,154.00,0.31,159.00,329.00,0.48,0.48,85.00,123.00,0.69,35.00,116.00,151.00,156.00,42.00,14.00,69.00,77.00,547.00,14.90,0.51,3.50,11.40,7.50,23.20,1.90,1.00,11.40,24.00,0.50,1.20,1.70,0.08,-0.30,0.50,0.20,0.60,42.00,40.00,1702800.00,True,2018-11-14 - 2019-02-08,86.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Carmelo Anthony,Forward,35.00,HOU,0.00,15.00,10.00,2.00,294.00,49.00,121.00,0.40,21.00,64.00,0.33,28.00,57.00,0.49,0.49,15.00,22.00,0.68,9.00,45.00,54.00,5.00,4.00,7.00,8.00,32.00,134.00,10.90,0.51,3.30,17.30,10.20,2.60,0.70,2.00,5.80,20.50,0.10,0.20,0.30,0.05,-1.30,-1.40,-2.70,-0.10,,,2393887.00,True,2018-11-15 - 2019-01-22,68.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Cedi Osman,Forward,24.00,CLE,1610612739.00,3.00,76.00,75.00,2444.00,360.00,844.00,0.43,130.00,374.00,0.35,230.00,470.00,0.49,0.50,141.00,181.00,0.78,45.00,312.00,357.00,195.00,60.00,11.00,114.00,195.00,991.00,11.50,0.54,2.00,14.80,8.10,12.10,1.20,0.40,11.00,18.60,1.20,0.20,1.50,0.03,-1.40,-1.80,-3.20,-0.80,19.00,63.00,2775000.00,True,2019-02-05 - 2019-02-13,8.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Chandler Hutchison,Forward-Guard,23.00,CHI,1610612741.00,0.00,44.00,14.00,895.00,96.00,209.00,0.46,14.00,50.00,0.28,82.00,159.00,0.52,0.49,23.00,38.00,0.61,31.00,154.00,185.00,34.00,23.00,6.00,25.00,59.00,229.00,8.80,0.51,3.70,18.90,11.20,5.30,1.20,0.60,10.00,12.20,0.00,0.60,0.60,0.03,-3.40,-0.50,-3.90,-0.40,22.00,60.00,1991520.00,True,2018-11-21 - 2018-11-24; 2018-12-13 - 2018-12-15; 2019-01-26 - 2019-11-03,286.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Chandler Parsons,Forward,30.00,MEM,1610612763.00,7.00,25.00,3.00,496.00,68.00,182.00,0.37,29.00,94.00,0.31,39.00,88.00,0.44,0.45,22.00,25.00,0.88,4.00,66.00,70.00,43.00,19.00,5.00,32.00,45.00,187.00,8.50,0.48,0.90,15.20,7.90,13.40,1.90,1.00,14.20,20.30,-0.60,0.60,0.00,-0.00,-3.90,-0.50,-4.40,-0.30,33.00,49.00,24107258.00,True,2018-10-27 - 2018-11-02; 2018-11-16 - 2018-11-21; 2018-11-25 - 2018-11-27; 2018-12-02 - 2018-12-08; 2018-12-10 - 2018-12-12; 2018-12-14 - 2018-12-19; 2018-12-21 - 2019-02-22,89.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Channing Frye,Forward-Center,36.00,CLE,1610612739.00,13.00,36.00,6.00,341.00,43.00,117.00,0.37,32.00,79.00,0.41,11.00,38.00,0.29,0.50,11.00,14.00,0.79,4.00,48.00,52.00,20.00,6.00,5.00,13.00,44.00,129.00,8.90,0.52,1.20,16.40,8.50,8.60,0.90,1.30,9.50,17.50,0.10,0.00,0.10,0.02,-1.70,-1.80,-3.50,-0.10,19.00,63.00,2393887.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Chasson Randle,Guard,26.00,WAS,1610612764.00,3.00,49.00,2.00,743.00,91.00,217.00,0.42,46.00,115.00,0.40,45.00,102.00,0.44,0.53,43.00,62.00,0.69,10.00,46.00,56.00,97.00,25.00,3.00,43.00,91.00,271.00,9.90,0.56,1.40,6.80,4.10,17.50,1.60,0.30,15.00,16.40,0.40,0.20,0.60,0.04,-2.70,-1.30,-4.00,-0.40,32.00,50.00,975824.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Cheick Diallo,Forward-Center,22.00,NOP,1610612740.00,2.00,64.00,1.00,896.00,168.00,271.00,0.62,1.00,4.00,0.25,167.00,267.00,0.63,0.62,50.00,67.00,0.75,75.00,257.00,332.00,33.00,29.00,33.00,49.00,113.00,387.00,17.50,0.64,8.80,29.30,19.20,5.10,1.50,3.00,14.00,16.00,1.40,1.20,2.60,0.14,-1.10,0.10,-0.90,0.20,33.00,49.00,1544951.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Chimezie Metu,Forward-Center,22.00,SAS,1610612759.00,0.00,29.00,0.00,145.00,19.00,58.00,0.33,0.00,2.00,0.00,19.00,56.00,0.34,0.33,13.00,17.00,0.76,9.00,27.00,36.00,13.00,6.00,2.00,15.00,14.00,51.00,6.40,0.39,6.80,20.10,13.50,12.00,2.00,1.20,18.60,24.40,-0.50,0.20,-0.30,-0.10,-7.30,-1.40,-8.70,-0.20,48.00,34.00,838464.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Chris Boucher,Forward,26.00,TOR,1610612761.00,1.00,28.00,0.00,163.00,34.00,76.00,0.45,12.00,37.00,0.32,22.00,39.00,0.56,0.53,13.00,15.00,0.87,16.00,40.00,56.00,2.00,6.00,24.00,7.00,31.00,93.00,22.20,0.56,10.90,25.80,18.50,1.90,1.80,12.20,7.80,23.60,0.20,0.40,0.70,0.19,-0.20,2.80,2.60,0.20,58.00,24.00,457418.00,True,2018-10-17 - 2018-10-29; 2018-10-30 - 2018-11-17; 2018-11-23 - 2018-12-14; 2018-12-26 - 2018-12-28; 2019-01-13 - 2019-01-17; 2019-01-23 - 2019-01-31; 2019-02-05 - 2019-02-09; 2019-04-19 - 2019-05-15,95.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Chris Chiozza,Guard,23.00,HOU,1610612745.00,0.00,7.00,0.00,33.00,2.00,8.00,0.25,2.00,5.00,0.40,0.00,3.00,0.00,0.38,0.00,0.00,,1.00,3.00,4.00,4.00,1.00,1.00,1.00,2.00,6.00,7.00,0.38,3.30,10.30,6.70,16.10,1.50,2.60,11.10,11.80,0.00,0.00,0.00,0.02,-2.70,1.40,-1.30,0.00,53.00,29.00,137374.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Chris Paul,Guard,34.00,HOU,1610612745.00,13.00,58.00,58.00,1857.00,302.00,720.00,0.42,127.00,355.00,0.36,175.00,365.00,0.48,0.51,175.00,203.00,0.86,36.00,229.00,265.00,473.00,114.00,18.00,152.00,146.00,906.00,19.70,0.56,2.10,13.90,7.90,39.30,3.00,0.80,15.80,22.50,4.40,2.20,6.60,0.17,2.70,1.10,3.90,2.80,53.00,29.00,35654150.00,True,2018-12-22 - 2019-01-27,36.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Christian Wood,Forward,23.00,MIL,1610612740.00,3.00,13.00,0.00,62.00,12.00,25.00,0.48,3.00,5.00,0.60,9.00,20.00,0.45,0.54,10.00,15.00,0.67,4.00,16.00,20.00,2.00,0.00,0.00,3.00,3.00,37.00,21.90,0.61,7.20,26.50,17.00,4.80,1.30,3.20,10.70,26.10,0.40,0.30,0.80,0.15,1.40,-1.00,0.40,0.10,33.00,49.00,1512601.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Clint Capela,Center,25.00,HOU,1610612745.00,4.00,67.00,67.00,2249.00,474.00,732.00,0.65,0.00,0.00,,474.00,732.00,0.65,0.65,166.00,261.00,0.64,298.00,550.00,848.00,96.00,44.00,102.00,94.00,168.00,1114.00,23.80,0.66,14.40,27.60,20.80,7.10,1.00,3.90,10.00,18.20,7.80,3.00,10.80,0.23,3.30,-0.30,3.00,2.80,53.00,29.00,15793104.00,True,2019-01-14 - 2019-02-21,38.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Cody Zeller,Forward-Center,26.00,CHA,1610612766.00,5.00,49.00,47.00,1243.00,190.00,345.00,0.55,6.00,22.00,0.27,184.00,323.00,0.57,0.56,111.00,141.00,0.79,110.00,223.00,333.00,102.00,38.00,41.00,62.00,164.00,497.00,17.20,0.61,9.40,19.70,14.50,12.10,1.50,2.90,13.20,16.30,2.60,1.20,3.90,0.15,-0.60,0.70,0.10,0.70,39.00,43.00,13528090.00,True,2018-12-02 - 2018-12-05; 2019-01-02 - 2019-02-05; 2019-03-15 - 2019-11-30,297.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Collin Sexton,Guard,20.00,CLE,1610612739.00,0.00,82.00,72.00,2605.00,519.00,1206.00,0.43,119.00,296.00,0.40,400.00,910.00,0.44,0.48,214.00,255.00,0.84,57.00,179.00,236.00,243.00,44.00,6.00,185.00,186.00,1371.00,12.00,0.52,2.30,8.00,5.00,15.30,0.80,0.20,12.30,25.20,-0.10,-0.50,-0.60,-0.01,-1.40,-3.30,-4.70,-1.80,19.00,63.00,4073760.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Corey Brewer,Guard-Forward,33.00,PHI,1610612758.00,11.00,7.00,3.00,140.00,20.00,49.00,0.41,4.00,14.00,0.29,16.00,35.00,0.46,0.45,9.00,13.00,0.69,4.00,13.00,17.00,10.00,12.00,2.00,8.00,16.00,53.00,11.60,0.53,5.40,10.70,8.00,10.20,3.00,1.20,11.80,13.60,0.40,0.60,1.00,0.10,-2.90,1.60,-1.30,0.10,39.00,43.00,2559925.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Cory Joseph,Guard,27.00,IND,1610612754.00,7.00,82.00,9.00,2063.00,226.00,548.00,0.41,55.00,171.00,0.32,171.00,377.00,0.45,0.46,30.00,43.00,0.70,39.00,240.00,279.00,321.00,94.00,22.00,80.00,131.00,537.00,11.00,0.47,2.10,12.60,7.50,20.70,2.20,0.90,12.40,13.70,0.50,2.90,3.50,0.08,-2.10,1.70,-0.40,0.90,48.00,34.00,7945000.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Courtney Lee,Guard,33.00,NYK,1610612742.00,10.00,12.00,2.00,160.00,21.00,47.00,0.45,5.00,16.00,0.31,16.00,31.00,0.52,0.50,9.00,14.00,0.64,6.00,21.00,27.00,16.00,8.00,2.00,5.00,13.00,56.00,10.30,0.49,2.20,11.20,6.70,12.80,2.40,0.60,9.20,15.30,0.10,0.40,0.40,0.05,-3.40,0.80,-2.50,-0.10,33.00,49.00,12253780.00,True,2018-10-19 - 2018-12-01; 2018-12-12 - 2018-12-14; 2019-02-02 - 2019-02-06; 2019-04-09 - 2019-04-10,50.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
